cve,announced_date,year,advisory,title,products,description,url
CVE-2016-5291,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-5291: Same-origin policy violation using local HTML file and saved shortcut file,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-5292,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-5292: URL parsing causes crash,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-5293,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-5293: Write to arbitrary file with Mozilla Updater and Maintenance Service using updater.log hardlink,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-5294,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-5294: Arbitrary target directory for result files of update process,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-5295,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-5295: Mozilla Maintenance Service: Ability to read arbitrary files as SYSTEM,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-5296,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-5296: Heap-buffer-overflow WRITE in rasterize_edges_1,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-5297,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-5297: Incorrect argument length checking in JavaScript,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-5298,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-5298: SSL indicator can mislead the user about the real URL visited,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-5299,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-5299: Firefox AuthToken in broadcast protected with signature-level permission can be accessed by an application installed beforehand that defines the same permissions,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-9061,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-9061: API key (glocation) in broadcast protected with signature-level permission can be accessed by an application installed beforehand that defines the same permissions,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-9062,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-9062: Private browsing browser traces (Android) in browser.db and wal file,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-9063,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-9063: Possible integer overflow to fix inside XML_Parse in Expat,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-9064,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-9064: Add-ons update must verify IDs match between current and new versions,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-9065,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-9065: Firefox for Android location bar spoofing using fullscreen,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
CVE-2016-9066,2016-11-15,2016,Mozilla Foundation Security Advisory 2016-89,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2016-89 Security vulnerabilities fixed in Firefox 50 Announced November 15, 2016 Impact critical Products Firefox",# CVE-2016-9066: Integer overflow leading to a buffer overflow in nsScriptLoadHandler,https://www.mozilla.org/en-US/security/advisories/mfsa2016-89/
